Age,Gender,Marital_Status,Dependents,Education,Employment_Type,Employer_Category,Work_Experience_Yrs,City_Tier,Net_Monthly_Income,Monthly_Expenses,Existing_EMI,Debt_To_Income_Ratio,CIBIL_Score,Loan_Amount_Requested,Loan_Tenure_Months,Loan_Approved
61,Male,Married,1,Master,Salaried,MNC,0,Tier 2,64390,22526,4481,0.419,640,75000,36,1
39,Male,Married,3,High School,Self-Employed,Self-Employed,7,Tier 2,25026,16283,0,0.651,738,400000,36,0
50,Female,Single,2,Master,Self-Employed,Self-Employed,4,Tier 1,100285,61178,4481,0.655,685,400000,24,1
25,Male,Single,2,Bachelor,Salaried,Private SME,7,Tier 1,42131,23589,0,0.56,742,50000,24,1
51,Female,Single,0,Bachelor,Salaried,Startup,4,Tier 2,54364,39292,0,0.723,900,150000,12,1
27,Male,Married,2,High School,Self-Employed,Self-Employed,1,Tier 2,69848,31087,8198,0.562,598,50000,36,0
39,Female,Single,2,Bachelor,Salaried,Private SME,13,Tier 3,75606,25857,0,0.342,859,1000000,48,1
51,Male,Married,1,Master,Salaried,MNC,1,Tier 1,75486,55989,8198,0.85,757,400000,48,0
59,Male,Divorced,1,Master,Salaried,MNC,3,Tier 3,85074,42410,8198,0.595,863,200000,36,1
44,Female,Single,2,Master,Salaried,MNC,5,Tier 1,82053,40618,4481,0.55,900,500000,12,1
54,Female,Divorced,1,Bachelor,Self-Employed,Self-Employed,6,Tier 3,25901,8813,0,0.34,845,50000,24,1
43,Female,Married,3,High School,Self-Employed,Self-Employed,0,Tier 3,43262,27454,0,0.635,674,1000000,12,0
60,Male,Single,1,Master,Self-Employed,Self-Employed,9,Tier 1,105143,65614,0,0.624,572,150000,36,0
26,Male,Married,0,Master,Salaried,Private SME,8,Tier 1,72118,26350,8198,0.479,749,750000,12,1
58,Female,Married,1,Bachelor,Self-Employed,Self-Employed,14,Tier 1,69968,28351,0,0.405,584,1000000,36,0
61,Male,Married,0,High School,Salaried,Private SME,7,Tier 3,45849,14093,0,0.307,664,50000,12,1
56,Male,Single,1,Master,Salaried,Government,5,Tier 2,91892,64359,0,0.7,670,100000,60,1
47,Male,Single,0,Master,Salaried,MNC,2,Tier 2,45801,18780,0,0.41,746,75000,48,1
31,Male,Married,3,Bachelor,Self-Employed,Self-Employed,0,Tier 1,63131,45275,8198,0.847,590,750000,60,0
25,Female,Married,2,Bachelor,Self-Employed,Self-Employed,5,Tier 3,89416,49807,8198,0.649,552,1000000,36,0
37,Male,Married,0,Master,Salaried,MNC,0,Tier 1,73603,36170,0,0.491,507,200000,48,0
27,Male,Single,0,High School,Self-Employed,Self-Employed,9,Tier 1,34854,10579,4481,0.432,813,300000,60,1
47,Male,Married,1,Bachelor,Salaried,Startup,4,Tier 1,71521,24426,8198,0.456,737,500000,12,1
35,Male,Divorced,2,High School,Self-Employed,Self-Employed,10,Tier 2,51512,19131,0,0.371,746,750000,12,1
33,Male,Single,0,High School,Self-Employed,Self-Employed,7,Tier 1,55570,19314,0,0.348,758,500000,48,1
31,Male,Single,0,PhD,Self-Employed,Self-Employed,7,Tier 2,84333,35022,0,0.415,681,500000,36,1
46,Male,Married,1,Bachelor,Self-Employed,Self-Employed,2,Tier 1,65719,24287,0,0.37,724,50000,60,1
42,Female,Married,2,Master,Salaried,MNC,8,Tier 2,126632,75817,4481,0.634,791,1000000,36,1
48,Male,Married,0,Bachelor,Self-Employed,Self-Employed,7,Tier 2,38830,16839,0,0.434,656,50000,12,1
44,Male,Divorced,2,Master,Salaried,Government,0,Tier 1,36877,22982,8198,0.846,699,500000,24,0
49,Female,Married,3,Bachelor,Salaried,MNC,11,Tier 1,70763,25543,4481,0.424,724,50000,24,1
29,Female,Single,0,High School,Salaried,MNC,9,Tier 2,44515,17543,0,0.394,768,200000,36,1
24,Male,Married,1,Master,Salaried,Startup,2,Tier 1,63129,41308,0,0.654,664,150000,12,1
38,Male,Married,0,High School,Salaried,MNC,9,Tier 1,29469,17249,0,0.585,809,200000,12,1
36,Male,Divorced,0,Bachelor,Self-Employed,Self-Employed,4,Tier 2,53467,18360,0,0.343,823,500000,24,1
53,Female,Single,0,Bachelor,Salaried,Private SME,3,Tier 1,75263,55072,8198,0.841,761,1000000,24,0
49,Female,Married,1,High School,Salaried,Government,7,Tier 2,51777,33299,0,0.643,838,500000,60,1
59,Female,Married,2,High School,Salaried,Private SME,9,Tier 1,41647,22851,0,0.549,782,150000,60,1
30,Male,Single,1,Master,Self-Employed,Self-Employed,12,Tier 1,61403,27895,8198,0.588,577,500000,24,0
29,Female,Single,0,Bachelor,Salaried,Startup,13,Tier 3,12000,4107,0,0.342,649,1000000,36,0
51,Male,Married,0,Bachelor,Self-Employed,Self-Employed,0,Tier 1,64013,29522,0,0.461,881,200000,48,1
48,Male,Married,1,Bachelor,Salaried,MNC,0,Tier 1,68401,30463,4481,0.511,644,150000,12,1
23,Male,Married,0,Bachelor,Salaried,MNC,4,Tier 2,52132,17478,8198,0.493,674,400000,12,1
34,Female,Married,1,Master,Salaried,MNC,2,Tier 1,137231,89569,0,0.653,552,100000,12,0
45,Male,Single,1,Master,Self-Employed,Self-Employed,15,Tier 2,54274,26426,8198,0.638,606,200000,60,1
35,Female,Divorced,3,High School,Salaried,Government,7,Tier 3,59206,41460,0,0.7,759,200000,24,1
22,Male,Married,0,Bachelor,Salaried,Government,5,Tier 2,70251,26068,8198,0.488,822,200000,60,1
44,Male,Married,2,Bachelor,Salaried,Startup,3,Tier 1,51341,22739,0,0.443,716,75000,24,1
34,Male,Married,0,Bachelor,Salaried,MNC,6,Tier 2,22987,9782,0,0.426,626,1000000,36,0
27,Male,Divorced,2,Bachelor,Salaried,Private SME,0,Tier 1,82833,57098,0,0.689,763,400000,60,1
56,Female,Single,1,Bachelor,Salaried,MNC,9,Tier 1,56118,29657,8198,0.675,742,1000000,24,0
44,Male,Single,2,High School,Self-Employed,Self-Employed,11,Tier 3,63758,23196,4481,0.434,745,400000,36,1
47,Female,Single,1,Bachelor,Self-Employed,Self-Employed,0,Tier 1,56358,25972,0,0.461,743,500000,60,1
57,Female,Single,1,High School,Salaried,MNC,8,Tier 1,58829,42617,0,0.724,666,400000,12,0
58,Female,Married,0,High School,Salaried,Private SME,7,Tier 1,18516,10149,0,0.548,706,50000,36,1
50,Male,Divorced,0,PhD,Self-Employed,Self-Employed,8,Tier 3,44971,14234,0,0.317,575,750000,60,0
47,Male,Married,1,Bachelor,Self-Employed,Self-Employed,8,Tier 1,46947,15306,8198,0.501,822,150000,24,1
59,Male,Single,3,Bachelor,Self-Employed,Self-Employed,1,Tier 1,12000,4872,4481,0.779,677,50000,12,0
35,Female,Married,1,Bachelor,Self-Employed,Self-Employed,5,Tier 2,61307,35533,0,0.58,659,1000000,24,0
46,Female,Married,2,Master,Salaried,Startup,9,Tier 2,53719,22044,0,0.41,634,75000,48,1
21,Male,Single,0,Bachelor,Salaried,MNC,0,Tier 2,70021,47792,0,0.683,794,500000,48,1
24,Female,Married,1,Bachelor,Salaried,MNC,6,Tier 3,16282,9496,0,0.583,712,500000,60,0
49,Male,Married,1,Bachelor,Salaried,Private SME,8,Tier 1,78045,33975,0,0.435,780,750000,36,1
21,Female,Married,0,Master,Self-Employed,Self-Employed,4,Tier 1,76560,36539,8198,0.584,785,750000,36,1
42,Male,Single,1,Master,Self-Employed,Self-Employed,7,Tier 1,98793,46320,8198,0.552,731,1000000,60,1
31,Female,Married,2,Bachelor,Self-Employed,Self-Employed,6,Tier 2,51557,22756,0,0.441,664,500000,60,1
30,Male,Single,1,Master,Salaried,Private SME,5,Tier 1,29249,17065,8198,0.864,480,150000,12,0
37,Female,Married,2,Master,Salaried,Startup,4,Tier 3,109919,42951,0,0.391,639,1000000,24,1
56,Female,Married,2,PhD,Self-Employed,Self-Employed,11,Tier 3,111967,48308,8198,0.505,582,400000,24,0
46,Female,Divorced,1,PhD,Salaried,MNC,5,Tier 1,118715,40167,0,0.338,775,750000,48,1
41,Male,Married,2,Bachelor,Self-Employed,Self-Employed,2,Tier 3,57509,26984,8198,0.612,781,300000,48,1
33,Male,Divorced,1,Master,Salaried,Private SME,0,Tier 1,123871,40750,0,0.329,722,300000,60,1
29,Male,Married,0,Bachelor,Salaried,Government,0,Tier 2,105412,32472,0,0.308,568,50000,36,1
31,Male,Single,0,Bachelor,Self-Employed,Self-Employed,0,Tier 3,82526,48747,4481,0.645,620,1000000,36,0
31,Male,Married,0,High School,Self-Employed,Self-Employed,4,Tier 2,18696,6975,0,0.373,735,750000,12,0
26,Female,Single,2,High School,Self-Employed,Self-Employed,5,Tier 3,42048,13280,0,0.316,617,75000,48,1
21,Male,Single,3,High School,Self-Employed,Self-Employed,4,Tier 2,29141,9638,0,0.331,660,100000,12,1
26,Male,Married,0,PhD,Salaried,Private SME,2,Tier 3,44833,17468,0,0.39,727,200000,24,1
33,Male,Married,0,High School,Salaried,MNC,3,Tier 3,36793,22973,4481,0.746,661,200000,60,0
42,Male,Married,1,High School,Salaried,MNC,8,Tier 1,54630,16680,0,0.305,620,200000,36,1
51,Female,Single,2,Bachelor,Salaried,Startup,10,Tier 3,46343,29054,0,0.627,779,150000,48,1
42,Male,Single,1,Bachelor,Salaried,Private SME,12,Tier 3,43456,24712,0,0.569,687,200000,48,1
57,Female,Single,1,PhD,Salaried,MNC,6,Tier 2,78259,41575,0,0.531,709,100000,60,1
47,Male,Single,2,Master,Self-Employed,Self-Employed,11,Tier 2,130614,92628,8198,0.772,703,50000,60,1
34,Female,Single,1,Bachelor,Salaried,Private SME,6,Tier 3,65533,44124,8198,0.798,854,400000,48,1
25,Female,Married,3,PhD,Salaried,Private SME,11,Tier 3,65358,31923,0,0.488,677,1000000,48,1
56,Male,Married,0,High School,Salaried,Government,8,Tier 1,62989,19086,4481,0.374,671,75000,36,1
52,Female,Married,3,PhD,Salaried,Government,6,Tier 2,92234,57162,4481,0.668,690,500000,36,1
54,Male,Married,0,High School,Salaried,Government,0,Tier 3,26763,8603,8198,0.628,507,50000,60,0
27,Female,Single,0,Master,Self-Employed,Self-Employed,5,Tier 1,61066,25960,4481,0.498,900,300000,24,1
30,Male,Divorced,2,High School,Salaried,MNC,2,Tier 3,27060,14121,4481,0.687,515,50000,24,0
37,Female,Single,2,PhD,Self-Employed,Self-Employed,4,Tier 2,83841,28900,0,0.345,765,500000,60,1
50,Female,Married,2,High School,Salaried,Startup,11,Tier 1,37622,22786,0,0.606,654,75000,60,1
41,Female,Divorced,1,High School,Salaried,Private SME,7,Tier 1,41294,18359,0,0.445,697,500000,12,1
33,Female,Married,3,Master,Self-Employed,Self-Employed,10,Tier 2,59859,27699,0,0.463,762,150000,24,1
21,Male,Single,0,High School,Salaried,Startup,8,Tier 1,47147,27899,0,0.592,640,100000,48,0
21,Male,Married,0,Master,Salaried,Private SME,2,Tier 1,117571,56341,0,0.479,766,75000,12,1
53,Male,Single,1,Master,Salaried,Private SME,13,Tier 2,58427,23432,0,0.401,636,150000,12,1
58,Male,Single,2,Bachelor,Salaried,MNC,5,Tier 2,80927,30715,0,0.38,662,1000000,60,1
45,Female,Single,2,Bachelor,Self-Employed,Self-Employed,10,Tier 1,59080,36973,0,0.626,517,1000000,36,0
46,Male,Divorced,1,Master,Salaried,Government,12,Tier 2,70166,44749,0,0.638,654,75000,12,1
33,Female,Divorced,0,Master,Salaried,Private SME,0,Tier 2,94278,36586,0,0.388,723,100000,60,1
48,Female,Single,0,Bachelor,Salaried,MNC,5,Tier 1,65022,28840,0,0.444,772,75000,12,1
53,Female,Married,1,Bachelor,Salaried,Private SME,8,Tier 2,67938,49626,8198,0.851,660,75000,36,0
57,Male,Divorced,1,Bachelor,Salaried,MNC,4,Tier 2,41224,30625,0,0.743,678,1000000,60,0
61,Female,Married,2,Bachelor,Salaried,Private SME,16,Tier 1,35024,19732,0,0.563,692,750000,36,0
50,Female,Married,2,Bachelor,Salaried,Startup,7,Tier 3,12838,8224,0,0.641,719,50000,36,0
28,Male,Married,3,Master,Salaried,Private SME,8,Tier 2,85350,54343,0,0.637,660,100000,48,1
21,Female,Married,0,Master,Salaried,MNC,13,Tier 1,49782,23795,4481,0.568,689,50000,36,1
32,Female,Married,1,Master,Salaried,Private SME,0,Tier 1,58806,18923,8198,0.461,600,100000,36,1
25,Male,Married,1,Bachelor,Self-Employed,Self-Employed,4,Tier 2,53047,33595,8198,0.788,684,50000,36,0
44,Male,Married,2,Bachelor,Salaried,Private SME,2,Tier 1,30414,10982,8198,0.631,647,750000,24,0
26,Male,Single,1,Master,Salaried,Startup,7,Tier 1,113379,48835,0,0.431,832,200000,48,1
45,Male,Single,3,Master,Salaried,MNC,12,Tier 1,66825,29536,8198,0.565,730,150000,24,1
21,Male,Single,2,Master,Self-Employed,Self-Employed,1,Tier 2,89081,40718,0,0.457,831,500000,36,1
45,Male,Married,0,High School,Self-Employed,Self-Employed,0,Tier 1,50913,25943,0,0.51,685,50000,24,0
21,Male,Single,0,Bachelor,Self-Employed,Self-Employed,6,Tier 3,19217,10102,4481,0.759,646,750000,60,0
52,Male,Married,2,Bachelor,Salaried,Private SME,11,Tier 2,47922,24803,0,0.518,818,75000,24,1
23,Female,Married,2,High School,Salaried,MNC,2,Tier 2,50378,18805,8198,0.536,525,500000,60,0
39,Male,Married,0,Master,Self-Employed,Self-Employed,1,Tier 2,47517,28128,0,0.592,637,400000,12,0
49,Female,Divorced,0,Bachelor,Salaried,Private SME,12,Tier 2,61536,40343,0,0.656,681,1000000,48,0
22,Male,Married,1,Master,Salaried,Startup,5,Tier 2,50456,25620,0,0.508,728,75000,24,1
29,Male,Divorced,2,Bachelor,Salaried,Startup,8,Tier 2,63177,42786,8198,0.807,653,1000000,12,0
37,Male,Married,0,Bachelor,Salaried,Private SME,11,Tier 2,44162,22077,0,0.5,799,1000000,36,1
56,Male,Single,1,Master,Salaried,Government,8,Tier 2,76667,42607,0,0.556,819,300000,60,1
37,Male,Divorced,1,Bachelor,Salaried,Startup,6,Tier 3,80770,26758,0,0.331,724,200000,24,1
32,Female,Married,3,Master,Self-Employed,Self-Employed,2,Tier 2,93606,34267,0,0.366,665,400000,12,1
40,Male,Married,0,Master,Salaried,Government,3,Tier 1,54847,35392,8198,0.795,696,75000,12,1
23,Female,Married,2,Master,Salaried,MNC,7,Tier 1,88721,36564,8198,0.505,688,1000000,48,1
24,Female,Married,1,Bachelor,Self-Employed,Self-Employed,10,Tier 2,63033,21569,4481,0.413,719,750000,36,1
37,Male,Single,0,High School,Salaried,Startup,4,Tier 1,55073,30604,4481,0.637,599,100000,48,0
57,Male,Married,1,Bachelor,Self-Employed,Self-Employed,3,Tier 3,56991,19518,8198,0.486,638,50000,24,1
35,Female,Single,0,Master,Self-Employed,Self-Employed,7,Tier 2,75949,46164,0,0.608,669,500000,36,1
53,Male,Single,2,Bachelor,Salaried,Government,2,Tier 1,71059,43355,0,0.61,740,400000,24,1
36,Male,Married,1,Bachelor,Salaried,Private SME,7,Tier 1,71359,35956,0,0.504,727,400000,60,1
31,Female,Married,0,High School,Self-Employed,Self-Employed,2,Tier 1,85651,52126,0,0.609,674,150000,24,1
40,Male,Single,0,Bachelor,Salaried,MNC,7,Tier 1,85963,56711,0,0.66,618,1000000,36,0
58,Female,Married,2,Master,Salaried,MNC,4,Tier 3,74955,29154,0,0.389,777,100000,24,1
44,Female,Married,0,High School,Salaried,Private SME,6,Tier 3,37362,22129,8198,0.812,613,750000,48,0
36,Male,Married,1,Bachelor,Self-Employed,Self-Employed,9,Tier 3,40195,24581,8198,0.815,687,100000,12,0
50,Male,Married,1,High School,Self-Employed,Self-Employed,5,Tier 2,17681,6851,4481,0.641,689,400000,24,0
54,Male,Divorced,3,Master,Salaried,Private SME,7,Tier 2,77622,48676,0,0.627,499,400000,36,0
21,Male,Single,1,Master,Salaried,Government,3,Tier 3,16827,10496,4481,0.89,560,1000000,48,0
44,Male,Married,2,Bachelor,Salaried,Government,3,Tier 3,94595,35072,0,0.371,742,400000,36,1
44,Female,Single,0,High School,Salaried,Government,1,Tier 3,27271,12076,0,0.443,710,50000,60,1
29,Male,Married,0,Bachelor,Salaried,Private SME,5,Tier 3,80977,58588,0,0.724,729,1000000,12,1
42,Male,Married,0,Bachelor,Salaried,Government,7,Tier 2,52767,17519,0,0.332,684,75000,48,1
32,Female,Married,1,Bachelor,Self-Employed,Self-Employed,7,Tier 1,66640,26857,0,0.403,648,75000,12,1
37,Female,Single,2,Bachelor,Salaried,Startup,12,Tier 2,29767,16683,0,0.56,855,100000,24,1
45,Female,Single,1,Master,Self-Employed,Self-Employed,7,Tier 2,90269,66430,0,0.736,755,150000,12,1
48,Male,Married,1,PhD,Salaried,MNC,4,Tier 2,92620,38503,0,0.416,797,50000,24,1
35,Female,Married,2,High School,Salaried,Startup,15,Tier 3,66030,44078,0,0.668,639,200000,48,0
50,Male,Married,0,High School,Self-Employed,Self-Employed,2,Tier 3,20849,9701,0,0.465,669,50000,36,1
47,Male,Single,0,Bachelor,Salaried,Private SME,6,Tier 2,28844,13228,8198,0.743,738,400000,48,0
42,Male,Married,2,Bachelor,Salaried,Government,10,Tier 1,34710,25970,8198,0.984,595,400000,36,0
30,Female,Single,1,Bachelor,Salaried,MNC,8,Tier 1,14598,9747,0,0.668,656,75000,36,0
51,Male,Single,2,Master,Self-Employed,Self-Employed,0,Tier 1,51770,21320,8198,0.57,675,150000,12,0
47,Male,Married,1,High School,Salaried,Private SME,8,Tier 1,25285,9697,0,0.384,733,750000,36,1
32,Male,Married,1,Master,Salaried,Startup,3,Tier 2,73637,24877,0,0.338,706,50000,60,1
51,Male,Single,0,Bachelor,Self-Employed,Self-Employed,2,Tier 1,56046,28987,8198,0.663,747,1000000,60,0
52,Female,Single,2,PhD,Salaried,Startup,0,Tier 1,40648,18313,4481,0.561,599,300000,12,0
52,Female,Married,1,Master,Salaried,Government,6,Tier 2,107033,50452,0,0.471,834,1000000,12,1
61,Female,Single,0,Master,Salaried,MNC,4,Tier 3,90232,44586,8198,0.585,698,50000,48,1
55,Male,Married,2,High School,Salaried,Government,7,Tier 1,51646,38526,0,0.746,591,300000,60,0
41,Male,Married,1,Master,Salaried,Government,2,Tier 3,106820,32184,8198,0.378,763,50000,60,1
30,Male,Single,2,High School,Salaried,MNC,20,Tier 2,25108,12346,8198,0.818,808,100000,36,0
36,Male,Single,0,Master,Salaried,Private SME,4,Tier 1,59011,19428,4481,0.405,606,150000,48,1
27,Male,Married,0,High School,Self-Employed,Self-Employed,10,Tier 2,44108,26590,0,0.603,593,1000000,48,0
24,Female,Married,0,High School,Salaried,Private SME,10,Tier 3,56786,18324,0,0.323,630,200000,48,1
47,Male,Married,0,High School,Salaried,Private SME,9,Tier 2,43143,27830,8198,0.835,556,400000,24,0
45,Male,Married,2,High School,Self-Employed,Self-Employed,2,Tier 2,38659,26694,8198,0.903,739,75000,36,0
51,Male,Married,2,Bachelor,Salaried,MNC,13,Tier 3,41979,30932,0,0.737,706,300000,12,1
31,Male,Divorced,2,PhD,Salaried,MNC,7,Tier 3,46475,16470,0,0.354,664,150000,48,1
40,Male,Married,3,Bachelor,Self-Employed,Self-Employed,7,Tier 1,78509,58136,8198,0.845,575,300000,36,0
56,Female,Single,0,Master,Self-Employed,Self-Employed,5,Tier 2,64780,31453,8198,0.612,610,400000,36,1
37,Female,Married,3,High School,Salaried,Government,6,Tier 3,39589,23146,0,0.585,721,400000,36,1
31,Female,Married,3,Bachelor,Self-Employed,Self-Employed,6,Tier 2,89449,26836,0,0.3,834,200000,60,1
50,Male,Married,1,High School,Salaried,Startup,0,Tier 3,33817,15779,0,0.467,529,400000,12,0
55,Male,Married,0,High School,Self-Employed,Self-Employed,7,Tier 2,39873,18293,8198,0.664,559,100000,48,0
61,Male,Married,2,High School,Self-Employed,Self-Employed,9,Tier 1,32328,17027,0,0.527,750,1000000,12,0
58,Male,Married,1,Bachelor,Self-Employed,Self-Employed,3,Tier 2,29537,10623,0,0.36,823,200000,12,1
42,Female,Single,2,High School,Self-Employed,Self-Employed,5,Tier 2,43572,26604,0,0.611,673,200000,60,1
47,Male,Single,0,Master,Self-Employed,Self-Employed,0,Tier 3,22084,12545,4481,0.771,552,75000,12,0
57,Male,Married,1,Bachelor,Salaried,Startup,10,Tier 3,84540,33445,0,0.396,705,150000,12,1
55,Male,Single,1,Master,Self-Employed,Self-Employed,12,Tier 3,19453,14446,4481,0.973,692,75000,36,0
24,Male,Single,0,PhD,Salaried,MNC,6,Tier 3,80125,24239,0,0.303,730,750000,36,1
36,Female,Single,1,Master,Self-Employed,Self-Employed,7,Tier 1,60834,27446,8198,0.586,685,750000,48,1
36,Male,Single,0,Master,Self-Employed,Self-Employed,7,Tier 3,105238,43965,0,0.418,725,50000,24,1
41,Male,Divorced,1,High School,Salaried,Government,8,Tier 1,28898,15952,0,0.552,714,75000,48,1
46,Male,Single,2,Master,Salaried,Government,7,Tier 1,32122,22478,0,0.7,633,500000,48,0
56,Male,Single,0,Bachelor,Self-Employed,Self-Employed,10,Tier 2,29365,17501,0,0.596,662,100000,36,1
39,Female,Single,2,Bachelor,Salaried,Private SME,8,Tier 2,13332,4285,5332,0.721,560,100000,12,0
37,Female,Married,0,Bachelor,Salaried,MNC,9,Tier 3,73187,50391,0,0.689,665,1000000,60,0
46,Female,Single,2,Master,Salaried,Government,7,Tier 2,124774,52315,8198,0.485,689,300000,48,1
42,Female,Married,3,Master,Salaried,MNC,8,Tier 3,107933,37738,0,0.35,727,200000,24,1
48,Male,Single,1,High School,Self-Employed,Self-Employed,2,Tier 1,39588,19582,0,0.495,576,150000,48,0
21,Female,Married,3,Bachelor,Salaried,Private SME,0,Tier 3,62439,43983,8198,0.836,539,400000,12,0
56,Male,Married,1,Master,Self-Employed,Self-Employed,5,Tier 2,65779,20757,0,0.316,680,50000,48,1
57,Male,Single,1,Master,Self-Employed,Self-Employed,13,Tier 2,60215,35017,4481,0.656,796,50000,12,1
22,Female,Married,3,High School,Salaried,Government,8,Tier 1,45947,20658,0,0.45,699,50000,12,1
37,Male,Married,0,Bachelor,Self-Employed,Self-Employed,8,Tier 3,29190,16934,0,0.58,450,500000,60,0
60,Female,Married,0,Master,Salaried,Private SME,1,Tier 2,89871,37732,4481,0.47,734,750000,60,1
58,Male,Married,1,Master,Salaried,Private SME,7,Tier 2,73950,54367,8198,0.846,672,100000,48,0
41,Female,Married,2,Bachelor,Salaried,Startup,1,Tier 2,68930,24209,4481,0.416,688,50000,60,1
29,Female,Married,2,Master,Self-Employed,Self-Employed,5,Tier 1,88990,33023,0,0.371,705,750000,24,1
33,Female,Married,0,Bachelor,Salaried,MNC,4,Tier 1,31232,10011,8198,0.583,746,100000,36,1
31,Female,Single,3,Master,Self-Employed,Self-Employed,7,Tier 1,95617,62891,0,0.658,676,750000,48,1
36,Female,Single,2,Bachelor,Salaried,Government,6,Tier 3,86243,29519,0,0.342,731,150000,60,1
36,Male,Married,3,Bachelor,Salaried,Startup,9,Tier 2,71125,30191,8198,0.54,636,50000,24,1
22,Male,Married,1,Master,Salaried,Government,10,Tier 3,50343,19760,0,0.393,664,200000,36,1
28,Male,Divorced,2,High School,Salaried,Government,10,Tier 2,51181,23496,8198,0.619,634,400000,24,1
33,Female,Divorced,2,Master,Self-Employed,Self-Employed,18,Tier 3,87150,56177,8198,0.739,703,300000,48,1
37,Male,Married,1,Master,Self-Employed,Self-Employed,2,Tier 1,24238,17635,8198,1.066,762,150000,36,0
59,Female,Married,3,PhD,Self-Employed,Self-Employed,4,Tier 1,81461,56655,0,0.695,677,1000000,60,0
44,Male,Married,0,Bachelor,Self-Employed,Self-Employed,4,Tier 3,71934,48808,0,0.679,582,500000,12,0
23,Male,Married,1,Master,Salaried,MNC,0,Tier 2,72867,35549,0,0.488,582,1000000,60,0
50,Female,Married,3,Master,Salaried,Private SME,7,Tier 2,89268,58989,0,0.661,549,1000000,12,0
33,Male,Single,3,Master,Salaried,MNC,5,Tier 1,59230,38482,0,0.65,643,50000,24,1
39,Male,Single,0,Bachelor,Salaried,Private SME,10,Tier 1,61309,25221,0,0.411,687,150000,12,1
27,Male,Married,0,Bachelor,Salaried,Government,9,Tier 2,80249,33550,0,0.418,770,400000,12,1
29,Female,Married,2,Bachelor,Salaried,Government,7,Tier 2,65364,34286,0,0.525,900,300000,24,1
39,Female,Single,3,Bachelor,Self-Employed,Self-Employed,7,Tier 2,60494,44376,8198,0.869,788,50000,24,0
60,Male,Single,2,Master,Salaried,Private SME,3,Tier 2,77364,26965,8198,0.455,752,200000,12,1
